id_flux,date_reception,type_document,id_adherent,id_contrat,collectivite,statut_flux,statut_ged,date_production,date_depot_ged,mode_envoi,batch_id,duree_traitement_sec
FLX-06399,2024-03-26 02:28:32,CARTE_ADHERENT,ADH-390461,CTR-10797039,Conseil Départemental du Nord,TRAITE,DEPOSE,2024-03-26 03:07:46,2024-03-26 03:51:26,COURRIER_POSTAL,BATCH-20240312-207,58.0
FLX-06400,2024-02-17 21:42:39,INDU,ADH-481335,CTR-57916632,Mairie de Toulouse,TRAITE,DEPOSE,2024-02-17 22:12:32,2024-02-18 00:03:04,DEMATERIALISE,BATCH-20240312-207,162.0
FLX-06401,2024-01-07 19:11:28,APPEL_COTISATION,ADH-428897,CTR-19326606,CCAS de Bordeaux,RECU,NON_APPLICABLE,,,COURRIER_POSTAL,BATCH-20240312-207,
FLX-06402,2024-03-26 21:36:47,INDU,ADH-397386,CTR-71020847,Mairie de Paris,TRAITE,DEPOSE,2024-03-26 22:01:23,2024-03-26 23:36:32,DEMATERIALISE,BATCH-20240312-207,177.0
FLX-06403,2024-02-09 09:18:17,COURRIER_ADHESION,ADH-232001,CTR-18167427,Conseil Départemental de la Gironde,ERREUR_FORMAT,NON_APPLICABLE,,,EN_ATTENTE_CHOIX,BATCH-20240209-208,
FLX-06404,2024-03-10 17:14:30,INDU,ADH-468406,CTR-41985015,EHPAD Les Tilleuls,EN_ATTENTE_DONNEES,NON_APPLICABLE,,,COURRIER_POSTAL,BATCH-20240209-208,
FLX-06405,2024-03-23 11:16:47,COURRIER_ADHESION,ADH-354268,CTR-33049584,Conseil Régional de Bretagne,TRAITE,DEPOSE,2024-03-23 11:43:52,2024-03-23 13:03:06,COURRIER_POSTAL,BATCH-20240209-208,36.0
FLX-06406,2024-02-23 02:18:08,INDU,ADH-986238,CTR-23309392,CCAS de Bordeaux,TRAITE,DEPOSE,2024-02-23 02:33:36,2024-02-23 04:07:54,DEMATERIALISE,BATCH-20240223-209,29.0
FLX-06407,2024-01-12 14:42:09,COURRIER_ADHESION,ADH-460868,CTR-37814420,Conseil Départemental de la Gironde,TRAITE,DEPOSE,2024-01-12 15:31:44,2024-01-12 16:53:27,DEMATERIALISE,BATCH-20240223-209,80.0
FLX-06408,2024-03-01 07:15:06,COURRIER_ADHESION,ADH-637868,CTR-83028569,Mairie de Lyon,TRAITE,DEPOSE,2024-03-01 07:23:43,2024-03-01 07:59:02,DEMATERIALISE,BATCH-20240223-209,43.0
FLX-06409,2024-01-30 21:11:13,CARTE_ADHERENT,ADH-728422,CTR-17906440,EHPAD Les Tilleuls,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-01-30 21:59:57,,DEMATERIALISE,BATCH-20240223-209,160.0
FLX-06410,2024-02-10 07:56:33,RELEVÉ_PRESTATIONS,ADH-982399,CTR-87939521,EHPAD Les Tilleuls,TRAITE,DEPOSE,2024-02-10 08:49:42,2024-02-10 09:43:56,COURRIER_POSTAL,BATCH-20240223-209,144.0
FLX-06411,2024-01-30 00:27:08,COURRIER_ADHESION,ADH-907174,CTR-87052266,EHPAD Les Magnolias,TRAITE,DEPOSE,2024-01-30 01:22:58,2024-01-30 03:09:02,COURRIER_POSTAL,BATCH-20240223-209,85.0
FLX-06412,2024-03-11 03:29:44,CARTE_ADHERENT,ADH-117833,CTR-45137486,Mairie de Lyon,TRAITE,DEPOSE,2024-03-11 03:57:18,2024-03-11 04:01:14,COURRIER_POSTAL,BATCH-20240223-209,120.0
FLX-06413,2024-03-17 19:04:36,INDU,ADH-720709,CTR-70880802,CCAS de Bordeaux,ERREUR_DONNEES,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240223-209,
FLX-06414,2024-03-05 02:30:37,CARTE_ADHERENT,ADH-695635,CTR-80964591,CCAS de Bordeaux,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-03-05 03:04:28,,DEMATERIALISE,BATCH-20240223-209,89.0
FLX-06415,2024-02-27 12:07:51,COURRIER_ADHESION,ADH-174155,CTR-19902196,Conseil Départemental de la Gironde,TRAITE,DEPOSE,2024-02-27 12:37:50,2024-02-27 13:21:56,DEMATERIALISE,BATCH-20240223-209,70.0
FLX-06416,2024-01-01 01:28:41,CARTE_ADHERENT,ADH-976223,CTR-80466805,EHPAD Les Tilleuls,TRAITE,ECHEC_DEPOT,2024-01-01 01:35:13,,COURRIER_POSTAL,BATCH-20240223-209,96.0
FLX-06417,2024-03-13 20:53:04,CARTE_ADHERENT,ADH-845868,CTR-83812095,Conseil Régional de Bretagne,TRAITE,DEPOSE,2024-03-13 21:25:27,2024-03-13 23:25:00,COURRIER_POSTAL,BATCH-20240223-209,368.0
FLX-06418,2024-01-20 21:41:16,RELEVÉ_PRESTATIONS,ADH-506743,CTR-22494181,EHPAD Les Tilleuls,TRAITE,DEPOSE,2024-01-20 22:29:56,2024-01-20 22:40:28,DEMATERIALISE,BATCH-20240223-209,171.0
FLX-06419,2024-01-11 18:18:28,RELANCE,ADH-551355,CTR-98363085,Conseil Départemental de la Gironde,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-01-11 18:22:34,,DEMATERIALISE,BATCH-20240223-209,104.0
FLX-06420,2024-01-06 10:45:59,CARTE_ADHERENT,ADH-214527,CTR-81142116,Mairie de Toulouse,EN_ATTENTE_DONNEES,NON_APPLICABLE,,,COURRIER_POSTAL,BATCH-20240223-209,
FLX-06421,2024-03-12 00:12:33,RELEVÉ_PRESTATIONS,ADH-329482,CTR-97809316,EHPAD Les Tilleuls,TRAITE,DEPOSE,2024-03-12 00:38:48,2024-03-12 01:23:39,DEMATERIALISE,BATCH-20240223-209,142.0
FLX-06422,2024-03-29 09:52:27,CARTE_ADHERENT,ADH-824945,CTR-67060101,Conseil Départemental de la Gironde,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-03-29 09:56:12,,EN_ATTENTE_CHOIX,BATCH-20240223-209,60.0
FLX-06423,2024-03-06 22:52:21,COURRIER_ADHESION,ADH-665345,CTR-12863185,Pompiers de Marseille,ERREUR_FORMAT,NON_APPLICABLE,,,COURRIER_POSTAL,BATCH-20240223-209,
FLX-06424,2024-02-10 13:18:07,COURRIER_ADHESION,ADH-298511,CTR-38252737,SDIS 75,TRAITE,DEPOSE,2024-02-10 13:54:31,2024-02-10 15:28:28,DEMATERIALISE,BATCH-20240223-209,46.0
FLX-06425,2024-02-09 16:00:51,CARTE_ADHERENT,ADH-615553,CTR-21030623,Mairie de Paris,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-02-09 16:44:16,,COURRIER_POSTAL,BATCH-20240223-209,164.0
FLX-06426,2024-01-31 06:30:19,COURRIER_ADHESION,ADH-611474,CTR-66877051,Conseil Régional de Bretagne,TRAITE,DEPOSE,2024-01-31 07:19:59,2024-01-31 07:50:38,COURRIER_POSTAL,BATCH-20240223-209,165.0
FLX-06427,2024-01-01 00:33:43,RELEVÉ_PRESTATIONS,ADH-406405,CTR-58239112,Conseil Régional de Bretagne,TRAITE,DEPOSE,2024-01-01 01:22:03,2024-01-01 02:10:58,DEMATERIALISE,BATCH-20240101-210,47.0
FLX-06428,2024-03-29 03:17:14,RELANCE,ADH-826272,CTR-63673356,Mairie de Toulouse,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-03-29 04:07:52,,DEMATERIALISE,BATCH-20240101-210,71.0
FLX-06429,2024-03-30 01:33:11,COURRIER_ADHESION,ADH-493258,CTR-48437859,Conseil Départemental du Nord,TRAITE,DEPOSE,2024-03-30 02:11:53,2024-03-30 03:57:18,COURRIER_POSTAL,BATCH-20240101-210,89.0
FLX-06430,2024-01-13 09:27:19,APPEL_COTISATION,ADH-647057,CTR-51189732,Pompiers de Marseille,TRAITE,DEPOSE,2024-01-13 09:31:20,2024-01-13 09:37:57,COURRIER_POSTAL,BATCH-20240101-210,139.0
FLX-06431,2024-01-03 12:48:26,APPEL_COTISATION,ADH-560329,CTR-39843641,Conseil Départemental de la Gironde,TRAITE,DEPOSE,2024-01-03 12:49:00,2024-01-03 13:29:49,DEMATERIALISE,BATCH-20240101-210,53.0
FLX-06432,2024-03-13 08:58:47,RELEVÉ_PRESTATIONS,ADH-308990,CTR-67281054,EHPAD Les Tilleuls,RECU,NON_APPLICABLE,,,COURRIER_POSTAL,BATCH-20240101-210,
FLX-06433,2024-01-21 03:03:25,INDU,ADH-122449,CTR-23269142,Hôpital Saint-Louis,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-01-21 03:51:22,,DEMATERIALISE,BATCH-20240121-211,178.0
FLX-06434,2024-01-12 18:08:34,CARTE_ADHERENT,ADH-239648,CTR-33602494,EHPAD Les Tilleuls,ERREUR_DONNEES,NON_APPLICABLE,,,COURRIER_POSTAL,BATCH-20240121-211,
FLX-06435,2024-02-11 06:10:26,RELANCE,ADH-539090,CTR-49101498,Conseil Régional de Bretagne,TRAITE,DEPOSE,2024-02-11 06:18:05,2024-02-11 06:43:58,COURRIER_POSTAL,BATCH-20240121-211,445.0
FLX-06436,2024-02-20 06:16:22,APPEL_COTISATION,ADH-570415,CTR-53715416,SDIS 75,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-02-20 06:37:20,,DEMATERIALISE,BATCH-20240121-211,7.0
FLX-06437,2024-02-24 00:06:45,APPEL_COTISATION,ADH-398489,CTR-85738235,Hôpital Saint-Louis,TRAITE,DEPOSE,2024-02-24 00:38:22,2024-02-24 01:19:54,DEMATERIALISE,BATCH-20240121-211,139.0
FLX-06438,2024-02-03 15:05:34,COURRIER_ADHESION,ADH-217926,CTR-36530147,EHPAD Les Tilleuls,ERREUR_FORMAT,NON_APPLICABLE,,,COURRIER_POSTAL,BATCH-20240121-211,
FLX-06439,2024-01-01 22:29:24,COURRIER_ADHESION,ADH-869806,CTR-83444697,Conseil Départemental de la Gironde,TRAITE,DEPOSE,2024-01-01 23:10:02,2024-01-02 00:05:45,DEMATERIALISE,BATCH-20240121-211,171.0
FLX-06440,2024-03-09 12:02:50,CARTE_ADHERENT,ADH-486720,CTR-71905689,Pompiers de Marseille,TRAITE,DEPOSE,2024-03-09 13:02:06,2024-03-09 15:01:48,COURRIER_POSTAL,BATCH-20240121-211,18.0
FLX-06441,2024-03-23 18:12:48,COURRIER_ADHESION,ADH-955860,CTR-84915856,EHPAD Les Tilleuls,TRAITE,DEPOSE,2024-03-23 18:57:46,2024-03-23 19:19:42,DEMATERIALISE,BATCH-20240121-211,157.0
FLX-06442,2024-01-30 11:37:30,COURRIER_ADHESION,ADH-848008,CTR-28096451,EHPAD Les Magnolias,TRAITE,DEPOSE,2024-01-30 12:32:51,2024-01-30 12:45:00,DEMATERIALISE,BATCH-20240121-211,94.0
FLX-06443,2024-02-02 09:17:02,APPEL_COTISATION,ADH-104321,CTR-59940502,Conseil Départemental de la Gironde,TRAITE,DEPOSE,2024-02-02 10:13:58,2024-02-02 11:13:17,DEMATERIALISE,BATCH-20240121-211,58.0
FLX-06444,2024-02-04 23:53:02,COURRIER_ADHESION,ADH-892208,CTR-45472290,SDIS 75,TRAITE,DEPOSE,2024-02-05 00:49:38,2024-02-05 02:35:12,DEMATERIALISE,BATCH-20240121-211,169.0
FLX-06445,2024-02-17 15:51:45,APPEL_COTISATION,ADH-378263,CTR-60049482,Conseil Départemental de la Gironde,EN_ATTENTE_DONNEES,NON_APPLICABLE,,,EN_ATTENTE_CHOIX,BATCH-20240121-211,
FLX-06446,2024-02-26 21:27:14,CARTE_ADHERENT,ADH-785929,CTR-13814859,CCAS de Bordeaux,ERREUR_FORMAT,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240121-211,
FLX-06447,2024-03-16 19:56:59,RELEVÉ_PRESTATIONS,ADH-620709,CTR-36573320,EHPAD Les Magnolias,TRAITE,DEPOSE,2024-03-16 20:43:03,2024-03-16 20:56:31,DEMATERIALISE,BATCH-20240121-211,101.0
FLX-06448,2024-02-25 09:20:08,CARTE_ADHERENT,ADH-230078,CTR-21776556,EHPAD Les Magnolias,ERREUR_DONNEES,NON_APPLICABLE,,,COURRIER_POSTAL,BATCH-20240121-211,
FLX-06449,2024-01-05 23:08:33,COURRIER_ADHESION,ADH-793956,CTR-39705636,EHPAD Les Magnolias,TRAITE,DEPOSE,2024-01-05 23:15:58,2024-01-06 00:51:34,DEMATERIALISE,BATCH-20240121-211,47.0
FLX-06450,2024-03-15 04:12:24,APPEL_COTISATION,ADH-415111,CTR-39581714,EHPAD Les Tilleuls,TRAITE,DEPOSE,2024-03-15 04:38:40,2024-03-15 05:52:38,COURRIER_POSTAL,BATCH-20240121-211,47.0
FLX-06451,2024-03-30 07:44:49,RELANCE,ADH-788423,CTR-13263818,Mairie de Toulouse,ERREUR_FORMAT,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240121-211,
FLX-06452,2024-02-06 23:40:04,RELEVÉ_PRESTATIONS,ADH-962155,CTR-24176712,EHPAD Les Magnolias,TRAITE,DEPOSE,2024-02-07 00:25:50,2024-02-07 00:53:47,DEMATERIALISE,BATCH-20240121-211,100.0
FLX-06453,2024-03-21 09:53:22,CARTE_ADHERENT,ADH-286502,CTR-39189602,Conseil Régional de Bretagne,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-03-21 10:28:42,,DEMATERIALISE,BATCH-20240121-211,132.0
FLX-06454,2024-03-06 10:41:09,COURRIER_ADHESION,ADH-212620,CTR-42916977,SDIS 75,EN_ATTENTE_DONNEES,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240121-211,
FLX-06455,2024-03-05 05:21:33,RELEVÉ_PRESTATIONS,ADH-499884,CTR-50242202,Pompiers de Marseille,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-03-05 05:29:33,,COURRIER_POSTAL,BATCH-20240121-211,139.0
FLX-06456,2024-02-17 12:11:29,COURRIER_ADHESION,ADH-705168,CTR-42532876,Conseil Départemental du Nord,TRAITE,DEPOSE,2024-02-17 12:39:34,2024-02-17 13:41:33,COURRIER_POSTAL,BATCH-20240121-211,131.0
FLX-06457,2024-01-29 18:39:15,APPEL_COTISATION,ADH-108195,CTR-79656504,Conseil Départemental de la Gironde,TRAITE,ECHEC_DEPOT,2024-01-29 19:21:10,,COURRIER_POSTAL,BATCH-20240121-211,133.0
FLX-06458,2024-01-16 20:31:32,CARTE_ADHERENT,ADH-878985,CTR-70939451,Conseil Départemental de la Gironde,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-01-16 21:02:41,,DEMATERIALISE,BATCH-20240121-211,54.0
FLX-06459,2024-03-16 04:19:54,COURRIER_ADHESION,ADH-726946,CTR-20930315,EHPAD Les Magnolias,ERREUR_FORMAT,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240121-211,
FLX-06460,2024-03-17 16:34:31,COURRIER_ADHESION,ADH-157995,CTR-41730409,Mairie de Paris,TRAITE,DEPOSE,2024-03-17 17:27:27,2024-03-17 17:45:10,DEMATERIALISE,BATCH-20240121-211,113.0
FLX-06461,2024-02-05 23:04:11,COURRIER_ADHESION,ADH-230112,CTR-14313939,Mairie de Toulouse,EN_ATTENTE_DONNEES,NON_APPLICABLE,,,COURRIER_POSTAL,BATCH-20240121-211,
FLX-06462,2024-02-11 02:45:59,APPEL_COTISATION,ADH-843194,CTR-89205196,Pompiers de Marseille,ERREUR_DONNEES,NON_APPLICABLE,,,COURRIER_POSTAL,BATCH-20240121-211,
FLX-06463,2024-02-01 20:48:31,RELEVÉ_PRESTATIONS,ADH-138250,CTR-40938046,Mairie de Paris,TRAITE,DEPOSE,2024-02-01 21:36:42,2024-02-01 23:10:32,DEMATERIALISE,BATCH-20240121-211,125.0
FLX-06464,2024-01-10 06:36:05,COURRIER_ADHESION,ADH-882129,CTR-26987100,Conseil Départemental de la Gironde,TRAITE,DEPOSE,2024-01-10 07:24:59,2024-01-10 07:27:06,DEMATERIALISE,BATCH-20240121-211,43.0
FLX-06465,2024-02-04 03:03:45,RELANCE,ADH-115376,CTR-97413532,SDIS 75,TRAITE,DEPOSE,2024-02-04 03:54:15,2024-02-04 04:14:43,COURRIER_POSTAL,BATCH-20240121-211,139.0
FLX-06466,2024-01-10 07:38:38,COURRIER_ADHESION,ADH-856935,CTR-15838485,Mairie de Lyon,TRAITE,DEPOSE,2024-01-10 08:36:33,2024-01-10 10:14:35,DEMATERIALISE,BATCH-20240121-211,10.0
FLX-06467,2024-01-10 14:44:52,CARTE_ADHERENT,ADH-811199,CTR-49075927,Pompiers de Marseille,TRAITE,DEPOSE,2024-01-10 14:56:47,2024-01-10 16:39:07,DEMATERIALISE,BATCH-20240121-211,46.0
FLX-06468,2024-03-25 00:43:51,COURRIER_ADHESION,ADH-951155,CTR-34331881,SDIS 75,ERREUR_DONNEES,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240121-211,
FLX-06469,2024-02-22 10:24:30,RELEVÉ_PRESTATIONS,ADH-667730,CTR-76161554,Mairie de Toulouse,TRAITE,DEPOSE,2024-02-22 11:19:05,2024-02-22 11:46:58,DEMATERIALISE,BATCH-20240121-211,105.0
FLX-06470,2024-01-10 22:06:46,RELANCE,ADH-629680,CTR-91651806,EHPAD Les Magnolias,ERREUR_FORMAT,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240121-211,
FLX-06471,2024-02-06 04:16:07,APPEL_COTISATION,ADH-608193,CTR-13874044,Conseil Départemental du Nord,TRAITE,DEPOSE,2024-02-06 04:24:53,2024-02-06 06:12:44,DEMATERIALISE,BATCH-20240121-211,41.0
FLX-06472,2024-03-24 20:59:05,RELANCE,ADH-616898,CTR-49297574,Hôpital Saint-Louis,TRAITE,DEPOSE,2024-03-24 21:45:43,2024-03-24 23:21:18,DEMATERIALISE,BATCH-20240121-211,144.0
FLX-06473,2024-02-14 05:45:01,APPEL_COTISATION,ADH-782466,CTR-84951054,Mairie de Toulouse,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-02-14 06:02:28,,DEMATERIALISE,BATCH-20240121-211,63.0
FLX-06474,2024-02-24 10:17:23,RELEVÉ_PRESTATIONS,ADH-573061,CTR-85143934,EHPAD Les Tilleuls,TRAITE,ECHEC_DEPOT,2024-02-24 10:24:42,,EN_ATTENTE_CHOIX,BATCH-20240121-211,158.0
FLX-06475,2024-01-06 13:59:35,APPEL_COTISATION,ADH-124809,CTR-53701301,Mairie de Lyon,ERREUR_DONNEES,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240121-211,
FLX-06476,2024-02-09 11:31:15,RELEVÉ_PRESTATIONS,ADH-215095,CTR-57998879,Conseil Départemental de la Gironde,TRAITE,DEPOSE,2024-02-09 12:26:16,2024-02-09 13:14:15,COURRIER_POSTAL,BATCH-20240121-211,170.0
FLX-06477,2024-02-17 16:50:49,CARTE_ADHERENT,ADH-756053,CTR-44908402,Hôpital Saint-Louis,TRAITE,DEPOSE,2024-02-17 16:54:14,2024-02-17 17:59:36,DEMATERIALISE,BATCH-20240121-211,68.0
FLX-06478,2024-01-07 06:36:42,COURRIER_ADHESION,ADH-723761,CTR-56178927,SDIS 75,TRAITE,DEPOSE,2024-01-07 07:06:53,2024-01-07 07:46:36,DEMATERIALISE,BATCH-20240121-211,103.0
FLX-06479,2024-02-16 04:45:02,CARTE_ADHERENT,ADH-194769,CTR-95823149,Conseil Départemental de la Gironde,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-02-16 05:30:48,,COURRIER_POSTAL,BATCH-20240121-211,538.0
FLX-06480,2024-01-29 09:35:47,COURRIER_ADHESION,ADH-567375,CTR-12462396,Mairie de Lyon,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-01-29 10:02:20,,COURRIER_POSTAL,BATCH-20240121-211,65.0
FLX-06481,2024-01-04 02:20:39,APPEL_COTISATION,ADH-599302,CTR-81765752,Mairie de Paris,TRAITE,DEPOSE,2024-01-04 02:50:35,2024-01-04 04:37:47,DEMATERIALISE,BATCH-20240121-211,159.0
FLX-06482,2024-01-18 20:02:48,CARTE_ADHERENT,ADH-605376,CTR-99197107,Mairie de Lyon,TRAITE,DEPOSE,2024-01-18 20:48:39,2024-01-18 22:01:56,DEMATERIALISE,BATCH-20240121-211,142.0
FLX-06483,2024-02-25 19:36:53,APPEL_COTISATION,ADH-698998,CTR-30586657,EHPAD Les Magnolias,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-02-25 19:59:25,,DEMATERIALISE,BATCH-20240121-211,145.0
FLX-06484,2024-01-28 08:00:42,COURRIER_ADHESION,ADH-897784,CTR-16744008,CCAS de Bordeaux,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-01-28 08:12:03,,COURRIER_POSTAL,BATCH-20240121-211,158.0
FLX-06485,2024-02-17 17:34:30,COURRIER_ADHESION,ADH-283268,CTR-93533860,Pompiers de Marseille,ERREUR_FORMAT,NON_APPLICABLE,,,COURRIER_POSTAL,BATCH-20240121-211,
FLX-06486,2024-03-06 17:44:15,CARTE_ADHERENT,ADH-302138,CTR-68417997,Conseil Départemental de la Gironde,TRAITE,DEPOSE,2024-03-06 18:09:50,2024-03-06 18:31:57,DEMATERIALISE,BATCH-20240121-211,42.0
FLX-06487,2024-01-03 22:00:25,RELEVÉ_PRESTATIONS,ADH-760352,CTR-78234044,Mairie de Lyon,TRAITE,DEPOSE,2024-01-03 22:08:55,2024-01-03 23:28:34,COURRIER_POSTAL,BATCH-20240121-211,470.0
FLX-06488,2024-02-02 11:39:04,CARTE_ADHERENT,ADH-153076,CTR-87650542,Mairie de Lyon,TRAITE,DEPOSE,2024-02-02 11:59:20,2024-02-02 13:26:46,COURRIER_POSTAL,BATCH-20240121-211,179.0
FLX-06489,2024-03-29 13:30:26,CARTE_ADHERENT,ADH-385498,CTR-23629960,CCAS de Bordeaux,TRAITE,DEPOSE,2024-03-29 13:40:13,2024-03-29 15:20:41,DEMATERIALISE,BATCH-20240121-211,116.0
FLX-06490,2024-03-22 14:04:49,APPEL_COTISATION,ADH-758672,CTR-60924818,CCAS de Bordeaux,TRAITE,DEPOSE,2024-03-22 14:34:25,2024-03-22 15:39:33,DEMATERIALISE,BATCH-20240121-211,180.0
FLX-06491,2024-01-17 04:18:54,APPEL_COTISATION,ADH-407977,CTR-25241174,Pompiers de Marseille,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-01-17 04:59:00,,DEMATERIALISE,BATCH-20240121-211,59.0
FLX-06492,2024-01-03 23:54:41,COURRIER_ADHESION,ADH-628606,CTR-76895480,Pompiers de Marseille,ERREUR_DONNEES,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240121-211,
FLX-06493,2024-02-24 12:32:34,CARTE_ADHERENT,ADH-736651,CTR-21538536,Mairie de Toulouse,TRAITE,DEPOSE,2024-02-24 13:04:02,2024-02-24 13:44:40,DEMATERIALISE,BATCH-20240121-211,104.0
FLX-06494,2024-01-11 15:58:45,COURRIER_ADHESION,ADH-462136,CTR-39407387,SDIS 75,ERREUR_FORMAT,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240121-211,
FLX-06495,2024-03-04 14:31:54,RELEVÉ_PRESTATIONS,ADH-952435,CTR-69226021,Conseil Départemental du Nord,TRAITE,DEPOSE,2024-03-04 14:56:08,2024-03-04 16:00:06,EN_ATTENTE_CHOIX,BATCH-20240121-211,26.0
FLX-06496,2024-01-13 03:07:03,COURRIER_ADHESION,ADH-258264,CTR-31172292,Conseil Départemental du Nord,TRAITE,DEPOSE,2024-01-13 03:21:27,2024-01-13 04:46:14,DEMATERIALISE,BATCH-20240121-211,104.0
FLX-06497,2024-02-08 10:23:05,CARTE_ADHERENT,ADH-994273,CTR-37751750,Conseil Départemental de la Gironde,ERREUR_DONNEES,NON_APPLICABLE,,,COURRIER_POSTAL,BATCH-20240121-211,
FLX-06498,2024-01-16 15:47:54,COURRIER_ADHESION,ADH-200726,CTR-31246102,Conseil Régional de Bretagne,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-01-16 16:34:17,,COURRIER_POSTAL,BATCH-20240121-211,486.0
FLX-06499,2024-01-13 00:48:12,COURRIER_ADHESION,ADH-189199,CTR-83470708,CCAS de Bordeaux,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-01-13 01:17:45,,COURRIER_POSTAL,BATCH-20240121-211,555.0
FLX-06500,2024-02-10 21:31:53,RELANCE,ADH-481339,CTR-17592387,Hôpital Saint-Louis,TRAITE,DEPOSE,2024-02-10 22:02:44,2024-02-10 23:19:29,DEMATERIALISE,BATCH-20240121-211,131.0
FLX-06501,2024-01-19 13:20:26,COURRIER_ADHESION,ADH-268561,CTR-59093177,Hôpital Saint-Louis,ERREUR_FORMAT,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240119-212,
FLX-06502,2024-03-30 04:59:19,COURRIER_ADHESION,ADH-351131,CTR-75334939,EHPAD Les Magnolias,RECU,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240119-212,
FLX-06503,2024-01-19 18:09:02,CARTE_ADHERENT,ADH-469651,CTR-22258415,Conseil Départemental de la Gironde,TRAITE,DEPOSE,2024-01-19 18:25:35,2024-01-19 18:30:17,COURRIER_POSTAL,BATCH-20240119-212,505.0
FLX-06504,2024-03-17 12:57:05,COURRIER_ADHESION,ADH-994605,CTR-10991072,Conseil Départemental du Nord,TRAITE,DEPOSE,2024-03-17 12:58:08,2024-03-17 14:45:05,DEMATERIALISE,BATCH-20240119-212,171.0
FLX-06505,2024-01-11 13:16:26,COURRIER_ADHESION,ADH-652561,CTR-74174019,Mairie de Toulouse,TRAITE,DEPOSE,2024-01-11 13:31:34,2024-01-11 14:12:09,DEMATERIALISE,BATCH-20240119-212,94.0
FLX-06506,2024-01-08 08:16:52,RELANCE,ADH-802913,CTR-35315689,Hôpital Saint-Louis,TRAITE,DEPOSE,2024-01-08 08:56:43,2024-01-08 09:04:43,DEMATERIALISE,BATCH-20240119-212,87.0
FLX-06507,2024-01-05 11:00:03,RELANCE,ADH-653761,CTR-34547530,Pompiers de Marseille,TRAITE,DEPOSE,2024-01-05 11:50:20,2024-01-05 12:11:59,DEMATERIALISE,BATCH-20240119-212,6.0
FLX-06508,2024-01-18 09:48:50,RELEVÉ_PRESTATIONS,ADH-685698,CTR-28041318,Mairie de Lyon,TRAITE,DEPOSE,2024-01-18 09:54:38,2024-01-18 10:49:43,DEMATERIALISE,BATCH-20240119-212,61.0
FLX-06509,2024-02-05 17:39:12,INDU,ADH-752824,CTR-20556895,Mairie de Lyon,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-02-05 17:51:31,,COURRIER_POSTAL,BATCH-20240119-212,150.0
FLX-06510,2024-03-30 01:31:49,APPEL_COTISATION,ADH-506895,CTR-20105984,Pompiers de Marseille,TRAITE,DEPOSE,2024-03-30 02:01:37,2024-03-30 02:16:13,COURRIER_POSTAL,BATCH-20240119-212,151.0
FLX-06511,2024-02-02 07:07:13,COURRIER_ADHESION,ADH-455125,CTR-82723232,Mairie de Paris,TRAITE,DEPOSE,2024-02-02 07:59:09,2024-02-02 08:50:32,DEMATERIALISE,BATCH-20240202-213,172.0
FLX-06512,2024-01-23 22:19:49,RELANCE,ADH-145310,CTR-78468762,Mairie de Paris,ERREUR_FORMAT,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240202-213,
FLX-06513,2024-03-27 15:22:31,RELANCE,ADH-707694,CTR-46126278,Mairie de Lyon,TRAITE,DEPOSE,2024-03-27 16:19:19,2024-03-27 17:57:11,COURRIER_POSTAL,BATCH-20240202-213,74.0
FLX-06514,2024-03-25 02:34:55,RELANCE,ADH-291755,CTR-54875847,EHPAD Les Magnolias,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-03-25 02:35:13,,DEMATERIALISE,BATCH-20240202-213,73.0
